,pts,reb,dreb,oreb,to,ast,fga,fgm,tpa,tpm,fgper,ftper,tpper,stl,pf,blk,wl_int
0,0.740971349028,0.775286116072,0.749474892072,0.403097796385,0.186072227658,0.528301678614,0.173784174169,0.637412864989,0.483571216251,0.478794108988,0.470956433985,0.727673988144,0.248108885192,0.0585325385721,-0.81550369633,0.948095296976,1
1,-0.698297850272,-0.696293047949,-0.881860131707,0.087300621086,0.0,-0.205913667899,-0.193112778007,-0.769663581798,-0.463438249886,-0.507498638476,-0.676360783322,-0.55182934376,-0.312737837483,-0.522503921859,-0.07973721722,0.0,-1
2,0.368468011018,-0.0397139312162,0.792252210512,-0.361141389299,0.0978553724773,0.580815448431,-0.725848151939,0.511596402474,-0.79536999808,-0.141768017939,0.822218760137,0.404675810112,0.51701260626,-0.427397352785,0.334359358994,-0.177869560782,-1
3,0.415064755541,-0.803325212312,-0.574486659999,-0.763061474377,-0.264400076822,0.703684331549,-0.373479933015,0.520149294346,0.269012588703,0.406414496374,0.757831018551,-0.235745554999,0.19250521998,0.45367352415,0.43131050362,0.373288501844,1
4,0.0277777573452,0.160786326541,0.199323809927,-0.108568126747,0.160707849749,0.107358655073,0.196926426639,0.0990276560799,0.346787514847,0.3607434348,0.133008574221,-0.226780818,0.196897148641,0.485929891357,0.0,0.474714246333,-1
5,0.520518702159,0.323863161017,0.0556533194457,0.763061474377,-0.153680698327,0.434430740377,-0.160389820377,0.300848638549,-0.418193597676,-0.372114413591,0.438307698892,-0.648987253423,-0.210239930979,0.0,-0.334359358994,0.196591316948,1
6,-0.0166938515426,0.130934048188,0.0538122539098,0.368325104071,0.474392562925,0.0614920228203,0.0461764251289,0.0344278179558,0.657191291299,0.406875074631,0.0294152970198,-0.463497839387,-0.151969555139,0.0,-0.0688528325945,0.288257037128,1
7,-0.232836467744,-0.0480216403712,0.151315204127,-0.190933207723,0.193521959598,-0.342819813144,-0.478102017038,-0.475538461576,-0.368668718093,-0.213475499831,-0.160583147482,0.0748152473882,-0.129084976565,-0.0840567649206,-0.466615164156,-0.174772671318,-1
8,0.34006765504,0.271846634574,0.468411269557,0.0751080027247,0.83227797326,0.343309434264,0.267659679004,0.502696219866,0.312749402303,0.115706325144,0.545583100262,0.612170904557,-0.127424915674,-0.194148809249,-0.735718041998,-0.484848354077,1
9,0.170689790871,-0.14495879188,-0.241287490031,-0.0323999862147,0.463629586549,0.289035831044,-0.07802727872,0.0460741997605,0.253773713493,0.028883557078,0.39635846514,0.482482762943,-0.264209318517,0.0367255949078,0.177020027558,0.079416590572,1
10,0.0315819388575,-0.0187932565842,-0.0086235755063,-0.0813318906878,0.429559206869,0.124437010766,-0.02513250865,-0.0467560655578,-0.155157664823,-0.028883557078,-0.0614647646902,0.338843127566,0.103465179113,0.439492195185,0.204420675488,-0.0448483383853,-1
11,-0.362033425034,-0.217701890928,0.428850630741,-0.419684014248,-0.0456913630382,-0.581733249981,-0.165699914646,-0.15994093922,-0.427147511143,-0.220802382346,0.143676159104,-0.373688761278,0.246637618207,-0.427397352785,0.380285729546,0.415822142818,-1
12,0.179612229358,-0.30029087205,-0.4933842293,-0.0572486849858,0.339236062583,-0.0844279539222,-0.263280877083,0.0943243216383,0.0363870009266,-0.0563498604773,0.323327061525,-0.0878272570241,-0.125960716996,0.290351506454,0.270895021389,-0.0818736376479,-1
13,-0.223201817448,-0.348902921529,-0.316294811217,-0.344158715977,-0.522335500292,-0.0324864079469,-0.141978238812,-0.138710894899,-0.0991212376194,-0.0618188718577,-0.047966755591,-0.379219014428,0.0261851943609,-0.510786439638,0.311888261923,-0.133899777628,-1
14,0.126447500195,0.0186627583135,0.0629420475528,-0.0651619872341,-0.0772972541984,0.339607440513,-0.210561113,-0.0298776115376,-0.226222131331,-0.0418739113151,0.0573973639968,0.0377063993756,0.0619418154499,0.271560547867,0.0541039628593,0.0,-1
15,0.518514839319,0.317189181327,0.366717860461,0.0,-0.0196135575047,0.518858694299,-0.312882135452,0.37563920398,0.185823672114,0.252003048553,0.576878382077,0.297823559298,0.188029611102,-0.298224708821,-0.550206091499,0.272275434957,1
16,0.225182979675,-0.0828433592516,-0.186007856718,0.0659170194292,-0.0607287585411,0.0376095099709,-0.25032763762,0.265611740077,0.0350190819019,0.141768017939,0.464493723677,0.0877009878747,0.278290675719,0.0,-0.421421806399,-0.287859697659,-1
17,0.178560451508,-0.30586623256,-0.314671225969,-0.198174437411,0.451395983308,0.0820150468435,-0.0742376989021,0.0403581860541,0.165716806504,-0.290320570573,0.157076627837,0.0424426322242,-0.460262601488,0.413157042407,0.192043188715,0.360758025552,-1
18,0.0139001238715,-0.361470925808,-0.482216531816,0.0,0.0,-0.137732910618,-0.0966729130025,-0.151037042527,-0.252180608028,-0.172970091292,-0.0500641652619,0.231725379936,0.0441860695657,-0.163610294335,0.506461377466,-0.520256020267,1
19,-0.434540987497,0.62593516609,0.364889794439,0.633680511415,0.297084882205,-0.244732579898,0.075525894104,-0.618045595919,-0.412791272376,-0.665791164777,-0.699721046087,0.103324559118,-0.640029908349,0.0552251000044,0.0126289649584,0.0947908244655,1
20,0.296052830123,0.152983938481,0.255761037903,-0.013176818936,-0.054840594725,-0.184639891765,0.241650819082,0.0217220027968,0.758462896273,0.547606244219,-0.125475633697,0.339862784902,-0.0129075028974,0.255844323852,-0.285239145377,0.0883555844852,1
21,-0.0738406191418,-0.0678721302134,-0.257975757924,0.329126653687,0.293533488067,-0.374214062372,-0.264640967292,-0.132203037252,-0.114514002678,-0.184520813108,0.0,0.147435731591,-0.223376155892,0.382289519318,0.464841050084,0.520701277452,-1
